,order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied
322,O787992,C00295,P0014,5,9.26,2025-06-07,Delayed,Credit Card,Central,0
323,O453428,C00143,P0013,1,31.51,2025-06-07,Delayed,PayPal,East,0
324,O739210,C00415,P0018,4,9.49,2025-06-07,Delayed,Credit Card,East,0.05
325,O533574,C00089,P0009,3,14.7,2025-06-07,Delivered,Credit Card,East,0.1
326,O197764,C00314,P0008,4,24.45,2025-06-07,Delayed,PayPal,East,0
327,O936006,C00421,P0010,5,37.47,2025-06-07,Delivered,PayPal,Central,0.05
328,O107022,C00115,P0023,2,31.65,2025-06-07,Delivered,Credit Card,North,0
329,O858987,C00146,P0004,5,31.92,2025-06-07,Delayed,Credit Card,South,0
330,O216058,C00179,P0029,1,40.52,2025-06-07,Delayed,Bank Transfer,South,0.15
331,O387113,C00291,P0005,3,20.25,2025-06-07,Delivered,PayPal,West,0.2
332,O799295,C00473,P0025,4,8.57,2025-06-07,Delivered,PayPal,South,0.2
333,O612160,C00388,P0017,3,22.05,2025-06-07,Delayed,Credit Card,West,0.2
334,O751626,C00380,P0027,1,30.11,2025-06-07,Delivered,PayPal,North,0
335,O547768,C00256,P0005,5,30.65,2025-06-07,Cancelled,Credit Card,North,0.15
336,O519778,C00451,P0006,5,17.35,2025-06-07,Delayed,Credit Card,West,0.1
337,O338933,C00447,P0024,3,33.01,2025-06-07,Delayed,PayPal,West,0.2
338,O944033,C00066,P0018,2,27.81,2025-06-07,Delivered,PayPal,East,0.1
339,O259316,C00053,P0016,1,37.04,2025-06-07,Delivered,Credit Card,Central,0.05
340,O951422,C00487,P0010,3,42.91,2025-06-07,Delivered,Credit Card,West,0.2
341,O245517,C00199,P0018,1,33.19,2025-06-07,Delivered,Credit Card,North,0.2
342,O581700,C00338,P0012,1,16.86,2025-06-07,Delivered,Bank Transfer,West,0.05
343,O818540,C00234,P0009,1,21.7,2025-06-07,Delayed,Credit Card,Central,0.05
344,O144731,C00298,P0011,4,46.9,2025-06-07,Delayed,Bank Transfer,North,0
345,O394466,C00403,P0006,2,11.81,2025-06-07,Delayed,PayPal,North,0.2
346,O298705,C00124,P0028,1,18.36,2025-06-07,Delayed,Credit Card,Central,0.15
347,O854437,C00192,P0021,3,26.22,2025-06-07,Cancelled,Credit Card,Central,0.05
348,O720662,C00101,P0028,5,21.36,2025-06-07,Cancelled,Credit Card,West,0.2
349,O239134,C00268,P0018,3,17.98,2025-06-07,Cancelled,PayPal,Central,0
351,O758099,C00387,P0016,2,28.33,2025-06-07,Cancelled,PayPal,North,0
352,O626956,C00289,P0011,2,42.56,2025-06-07,Cancelled,Credit Card,East,0.15
353,O718458,C00398,P0027,5,34.37,2025-06-07,Delivered,Credit Card,South,0
354,O353264,C00232,P0027,2,41.4,2025-06-07,Delivered,Credit Card,South,0.15
355,O137091,C00322,P0016,2,43.36,2025-06-07,Cancelled,Bank Transfer,North,0
356,O845573,C00011,P0025,2,49.92,2025-06-07,Cancelled,Bank Transfer,Central,0.1
357,O288469,C00137,P0015,1,31.67,2025-06-07,Delivered,Credit Card,North,0.2
358,O708284,C00204,P0028,5,24.46,2025-06-07,Delivered,Bank Transfer,North,0
359,O570241,C00395,P0002,5,43.95,2025-06-07,Delayed,Bank Transfer,East,0.15
360,O473759,C00086,P0021,5,16.98,2025-06-07,Delayed,Bank Transfer,East,0
361,O217177,C00270,P0018,5,28.17,2025-06-07,Delivered,Credit Card,West,0.15
362,O280673,C00089,P0018,2,30.57,2025-06-07,Delivered,Credit Card,West,0.2
363,O598037,C00486,P0009,4,42.96,2025-06-07,Cancelled,Bank Transfer,West,0.1
364,O296691,C00320,P0003,5,18.19,2025-06-07,Delivered,Bank Transfer,West,0.2
365,O857899,C00002,P0010,2,28.47,2025-06-07,Delayed,Credit Card,Central,0.1
366,O841239,C00171,P0029,1,14.57,2025-06-07,Delayed,Credit Card,South,0
367,O752395,C00371,P0006,3,44.48,2025-06-07,Delayed,Credit Card,North,0.15
368,O891088,C00432,P0010,5,16.63,2025-06-07,Delayed,Bank Transfer,Central,0
369,O508552,C00294,P0002,3,40.54,2025-06-07,Delayed,Bank Transfer,South,0.1
370,O654906,C00035,P0018,5,40.72,2025-06-07,Delivered,Bank Transfer,North,0.15
371,O732594,C00145,P0001,2,32.09,2025-06-07,Cancelled,Credit Card,West,0.15
372,O345863,C00136,P0011,5,27.87,2025-06-07,Delayed,Bank Transfer,East,0.2
373,O637061,C00418,P0012,3,47.91,2025-06-07,Cancelled,PayPal,East,0.05
374,O104562,C00369,P0003,2,25.5,2025-06-07,Delivered,PayPal,West,0
375,O628597,C00478,P0013,3,45.17,2025-06-07,Delayed,Credit Card,North,0.2
376,O706388,C00392,P0011,1,17.85,2025-06-07,Delayed,PayPal,North,0.15
377,O930505,C00234,P0018,2,28.68,2025-06-07,Delivered,Bank Transfer,East,0.1
378,O386214,C00113,P0005,1,48.54,2025-06-07,Delivered,Credit Card,South,0.1
379,O353828,C00491,P0012,3,31.91,2025-06-07,Cancelled,Bank Transfer,Central,0.2
380,O802960,C00324,P0024,4,41.41,2025-06-07,Delivered,Bank Transfer,South,0.2
381,O799576,C00281,P0003,2,39.46,2025-06-07,Delivered,Bank Transfer,South,0.1
382,O607286,C00118,P0004,1,32.45,2025-06-07,Delayed,Credit Card,North,0.15
383,O819665,C00079,P0023,5,44.9,2025-06-07,Delayed,PayPal,South,0.05
384,O999527,C00149,P0013,4,12.51,2025-06-07,Cancelled,PayPal,Central,0
385,O497235,C00160,P0020,5,25.12,2025-06-07,Cancelled,Credit Card,West,0
386,O962750,C00309,P0016,1,19.92,2025-06-07,Cancelled,PayPal,South,0.15
387,O808612,C00077,P0011,2,19.71,2025-06-07,Delayed,PayPal,South,0.1
388,O944900,C00409,P0023,4,8.64,2025-06-07,Delivered,PayPal,South,0.2
389,O761438,C00438,P0022,4,48.51,2025-06-07,Delayed,Credit Card,Central,0.1
390,O501456,C00358,P0017,4,9.11,2025-06-07,Delayed,PayPal,Central,0.1
391,O930989,C00108,P0009,2,30.73,2025-06-07,Delivered,Bank Transfer,East,0.15
393,O780942,C00213,P0029,2,36.95,2025-06-07,Delivered,Bank Transfer,North,0.15
394,O232271,C00358,P0023,5,46.85,2025-06-07,Delivered,Credit Card,East,0.2
395,O445312,C00309,P0002,3,24.5,2025-06-07,Delivered,Credit Card,East,0.05
396,O572329,C00331,P0025,4,14.73,2025-06-07,Cancelled,PayPal,Central,0.05
397,O630901,C00345,P0002,5,48.12,2025-06-07,Cancelled,Credit Card,North,0
398,O169606,C00483,P0002,3,14.52,2025-06-07,Delivered,Bank Transfer,South,0
399,O240089,C00479,P0010,5,29.14,2025-06-07,Delayed,Bank Transfer,Central,0.1
400,O421362,C00500,P0013,2,45.76,2025-06-07,Delivered,Credit Card,North,0.05
401,O497711,C00336,P0023,2,33.54,2025-06-07,Delivered,Bank Transfer,North,0.1
402,O670568,C00023,P0005,1,26.2,2025-06-07,Delayed,Credit Card,Central,0.05
403,O144346,C00243,P0021,5,38.43,2025-06-07,Cancelled,Credit Card,West,0.15
404,O450941,C00256,P0011,1,45.31,2025-06-07,Delayed,PayPal,South,0.1
405,O131144,C00024,P0006,4,17.23,2025-06-07,Delayed,Credit Card,Central,0.15
406,O900701,C00275,P0012,3,18.49,2025-06-07,Cancelled,Credit Card,East,0
407,O930204,C00181,P0012,2,31.94,2025-06-07,Delayed,PayPal,Central,0
408,O430832,C00034,P0003,5,38.14,2025-06-07,Cancelled,Credit Card,Central,0
409,O657080,C00081,P0023,4,44.54,2025-06-07,Delayed,Credit Card,South,0.15
410,O833175,C00258,P0026,1,27.18,2025-06-07,Delivered,Credit Card,East,0
411,O724239,C00274,P0008,2,34.74,2025-06-07,Delivered,Credit Card,West,0
412,O411421,C00277,P0021,1,48.68,2025-06-07,Delayed,Credit Card,North,0
413,O534102,C00206,P0022,4,11.65,2025-06-07,Delivered,Credit Card,South,0.05
414,O427370,C00076,P0019,4,20.29,2025-06-07,Delivered,Bank Transfer,South,0.2
415,O837629,C00108,P0017,3,35.59,2025-06-07,Delayed,Credit Card,East,0.05
416,O796203,C00282,P0019,1,46.8,2025-06-07,Delayed,PayPal,South,0.05
417,O696293,C00004,P0005,3,29.73,2025-06-07,Delivered,Credit Card,West,0.05
418,O554226,C00362,P0027,4,35.72,2025-06-07,Delayed,Bank Transfer,West,0
419,O368529,C00093,P0014,2,36.0,2025-06-07,Delivered,Bank Transfer,East,0.1
420,O435615,C00226,P0008,1,26.3,2025-06-07,Delayed,Credit Card,North,0.1
421,O212072,C00486,P0008,5,46.16,2025-06-07,Delivered,Credit Card,North,0
422,O955314,C00499,P0006,2,17.36,2025-06-07,Cancelled,PayPal,West,0.2
423,O398854,C00466,P0022,3,25.17,2025-06-07,Delayed,Credit Card,West,0
424,O680823,C00041,P0030,2,10.16,2025-06-07,Cancelled,Bank Transfer,South,0
425,O885872,C00493,P0002,3,19.33,2025-06-07,Cancelled,Bank Transfer,South,0.15
426,O984050,C00208,P0024,1,18.36,2025-06-07,Delayed,Credit Card,South,0
427,O313287,C00325,P0003,1,40.76,2025-06-07,Delayed,Bank Transfer,North,0.15
428,O913237,C00019,P0018,4,20.08,2025-06-07,Delayed,Bank Transfer,North,0.1
429,O997965,C00318,P0010,2,33.01,2025-06-07,Cancelled,Bank Transfer,South,0.1
430,O443550,C00067,P0007,4,10.51,2025-06-07,Delivered,Bank Transfer,West,0
431,O923392,C00417,P0011,2,36.77,2025-06-07,Delayed,Bank Transfer,South,0
432,O532356,C00321,P0009,2,30.26,2025-06-07,Delayed,Credit Card,North,0.15
433,O118449,C00306,P0002,3,8.53,2025-06-07,Delivered,PayPal,Central,0.05
434,O642221,C00007,P0012,4,23.19,2025-06-07,Delivered,Credit Card,Central,0.05
435,O866407,C00021,P0023,1,44.01,2025-06-07,Cancelled,Credit Card,East,0.2
436,O657683,C00151,P0026,5,43.01,2025-06-07,Delayed,Bank Transfer,East,0
437,O154573,C00363,P0026,3,44.65,2025-06-07,Delayed,Credit Card,West,0.15
438,O453230,C00212,P0010,5,11.65,2025-06-07,Cancelled,Credit Card,North,0
439,O104473,C00164,P0003,5,28.23,2025-06-07,Delivered,Bank Transfer,Central,0.1
440,O202514,C00160,P0019,4,47.23,2025-06-07,Delivered,PayPal,North,0
441,O608359,C00459,P0017,2,36.57,2025-06-07,Cancelled,Bank Transfer,Central,0.2
442,O770770,C00044,P0025,3,35.5,2025-06-07,Delivered,Bank Transfer,East,0.2
443,O458103,C00223,P0014,5,13.99,2025-06-07,Delayed,Credit Card,East,0.1
444,O111885,C00306,P0028,1,46.16,2025-06-07,Delivered,Credit Card,West,0.1
445,O697004,C00278,P0017,1,9.64,2025-06-07,Delivered,Credit Card,North,0.1
446,O785175,C00429,P0016,1,25.34,2025-06-07,Delivered,PayPal,North,0
447,O928670,C00094,P0010,5,29.15,2025-06-07,Delivered,Credit Card,Central,0.15
448,O449804,C00210,P0005,5,31.49,2025-06-07,Delivered,Credit Card,North,0.15
449,O430249,C00407,P0011,2,39.31,2025-06-07,Delivered,Credit Card,Central,0
450,O954264,C00343,P0020,3,14.52,2025-06-07,Delivered,PayPal,South,0
451,O180176,C00220,P0028,5,28.28,2025-06-07,Delayed,PayPal,West,0.05
452,O651152,C00292,P0004,5,42.31,2025-06-07,Delayed,Bank Transfer,South,0.05
453,O532341,C00260,P0008,2,21.1,2025-06-07,Delayed,PayPal,East,0.15
454,O217367,C00176,P0017,5,28.29,2025-06-07,Cancelled,Credit Card,South,0
455,O579880,C00265,P0014,5,16.75,2025-06-07,Delayed,Credit Card,East,0
456,O804632,C00408,P0007,2,33.48,2025-06-07,Delayed,Bank Transfer,North,0.15
457,O945134,C00078,P0030,5,38.13,2025-06-07,Delivered,PayPal,South,0.1
458,O557342,C00109,P0020,1,43.88,2025-06-07,Delayed,Bank Transfer,Central,0.1
459,O327602,C00377,P0007,1,31.41,2025-06-07,Cancelled,Credit Card,East,0.05
460,O434068,C00455,P0006,2,46.74,2025-06-07,Delivered,Bank Transfer,North,0
461,O937929,C00037,P0028,3,8.44,2025-06-07,Delivered,Credit Card,North,0.1
462,O347734,C00482,P0012,2,38.01,2025-06-07,Delivered,Bank Transfer,East,0.05
463,O908399,C00282,P0029,2,14.2,2025-06-07,Delivered,Credit Card,East,0
464,O625480,C00110,P0006,3,29.94,2025-06-07,Delivered,Credit Card,East,0.2
465,O911487,C00027,P0020,2,19.18,2025-06-07,Delayed,Credit Card,East,0.2
466,O681551,C00173,P0010,4,44.24,2025-06-07,Delivered,Credit Card,Central,0
467,O187955,C00462,P0028,4,45.17,2025-06-07,Delayed,Credit Card,Central,0.05
468,O185646,C00175,P0006,3,41.77,2025-06-07,Cancelled,Bank Transfer,North,0.2
469,O258758,C00028,P0025,4,19.56,2025-06-07,Delayed,PayPal,East,0.05
470,O919665,C00095,P0018,4,41.05,2025-06-07,Delayed,Bank Transfer,Central,0.15
471,O553468,C00096,P0025,1,28.89,2025-06-07,Delivered,PayPal,North,0
472,O857041,C00106,P0010,2,31.26,2025-06-07,Delayed,Bank Transfer,West,0.15
473,O688807,C00294,P0004,2,40.51,2025-06-07,Delayed,PayPal,Central,0.05
474,O656963,C00431,P0009,1,47.9,2025-06-07,Delivered,Bank Transfer,West,0.2
475,O582958,C00138,P0011,4,44.11,2025-06-07,Delivered,Bank Transfer,East,0.05
476,O111047,C00277,P0012,2,28.52,2025-06-07,Delayed,Credit Card,Central,0.05
477,O972500,C00496,P0006,2,22.04,2025-06-07,Delayed,PayPal,North,0.1
478,O235498,C00284,P0001,2,15.31,2025-06-07,Delivered,Credit Card,South,0.1
479,O976262,C00150,P0008,4,17.32,2025-06-07,Delivered,PayPal,West,0.1
480,O418779,C00357,P0004,4,40.06,2025-06-07,Delivered,Credit Card,West,0
481,O734752,C00330,P0022,2,17.41,2025-06-07,Delivered,Credit Card,East,0.05
482,O327842,C00345,P0025,2,12.32,2025-06-07,Delayed,Credit Card,Central,0.1
483,O685974,C00336,P0012,1,38.63,2025-06-07,Delivered,Credit Card,North,0.05
484,O388949,C00202,P0005,2,45.61,2025-06-07,Delayed,Credit Card,North,0.15
485,O623375,C00393,P0006,4,21.74,2025-06-07,Cancelled,Credit Card,West,0.2
486,O854768,C00204,P0030,3,27.08,2025-06-07,Delayed,Credit Card,South,0
487,O717885,C00338,P0030,2,34.78,2025-06-07,Delivered,Credit Card,West,0.1
488,O799081,C00443,P0008,4,47.21,2025-06-07,Cancelled,Credit Card,Central,0.05
489,O586465,C00381,P0001,3,45.71,2025-06-07,Delivered,PayPal,East,0
490,O158886,C00495,P0021,4,22.86,2025-06-07,Delivered,PayPal,South,0.2
491,O669466,C00058,P0011,3,8.18,2025-06-07,Delivered,PayPal,North,0.15
492,O887491,C00097,P0020,5,13.33,2025-06-07,Delivered,Credit Card,Central,0.1
493,O779073,C00357,P0028,1,15.1,2025-06-07,Delayed,Credit Card,East,0
494,O706528,C00440,P0012,5,18.65,2025-06-07,Delivered,PayPal,East,0.1
495,O581459,C00322,P0016,4,30.57,2025-06-07,Delivered,Credit Card,North,0.1
497,O562529,C00014,P0021,1,24.58,2025-06-07,Cancelled,Credit Card,Central,0.1
498,O893913,C00230,P0025,2,18.59,2025-06-07,Delayed,Bank Transfer,West,0.1
499,O545819,C00493,P0028,2,24.77,2025-06-07,Delayed,PayPal,West,0.2
500,O747355,C00221,P0010,3,41.66,2025-06-07,Delayed,PayPal,South,0
501,O185606,C00089,P0017,5,34.82,2025-06-07,Delayed,Credit Card,Central,0.15
502,O740937,C00263,P0018,1,24.54,2025-06-07,Delivered,Credit Card,South,0.15
503,O483675,C00049,P0027,3,29.82,2025-06-07,Cancelled,Bank Transfer,West,0.15
504,O733243,C00206,P0024,4,30.44,2025-06-07,Delayed,PayPal,West,0
506,O774723,C00306,P0021,1,43.07,2025-06-07,Delayed,Bank Transfer,Central,0.2
507,O911957,C00205,P0006,4,8.62,2025-06-07,Delayed,Credit Card,East,0.1
508,O278048,C00062,P0020,3,20.02,2025-06-07,Cancelled,Credit Card,East,0.1
509,O915165,C00117,P0026,2,27.85,2025-06-07,Delivered,PayPal,North,0.1
510,O730037,C00313,P0015,2,17.09,2025-06-07,Cancelled,Bank Transfer,North,0
511,O709855,C00244,P0023,5,30.62,2025-06-07,Delayed,Credit Card,West,0.15
512,O986951,C00012,P0001,5,25.93,2025-06-07,Delayed,PayPal,West,0
513,O652955,C00257,P0029,3,20.15,2025-06-07,Delivered,Credit Card,East,0.15
514,O107613,C00439,P0022,5,8.03,2025-06-07,Cancelled,PayPal,South,0.2
515,O471859,C00039,P0025,5,27.69,2025-06-07,Delayed,Bank Transfer,North,0
516,O826800,C00419,P0025,4,46.87,2025-06-07,Delayed,Credit Card,East,0.05
517,O279797,C00395,P0005,2,47.28,2025-06-07,Delivered,Credit Card,North,0.2
518,O493815,C00299,P0014,2,32.91,2025-06-07,Delivered,Bank Transfer,North,0.15
519,O528967,C00174,P0012,3,32.53,2025-06-07,Delivered,Bank Transfer,West,0
520,O832170,C00441,P0006,4,18.91,2025-06-07,Delivered,PayPal,South,0.2
521,O264443,C00079,P0022,2,12.62,2025-06-07,Delivered,Bank Transfer,South,0
522,O513524,C00231,P0006,4,43.5,2025-06-07,Cancelled,Credit Card,West,0.2
523,O741739,C00277,P0019,2,18.67,2025-06-07,Delayed,Credit Card,East,0.1
524,O338257,C00344,P0023,3,17.01,2025-06-07,Cancelled,Credit Card,South,0.15
525,O437438,C00295,P0022,1,10.73,2025-06-07,Delayed,PayPal,East,0.05
526,O531806,C00119,P0007,2,10.54,2025-06-07,Cancelled,Credit Card,South,0
527,O880754,C00440,P0026,1,20.3,2025-06-07,Delivered,Credit Card,Central,0.2
528,O711938,C00326,P0020,3,13.71,2025-06-07,Delayed,PayPal,West,0.05
529,O693633,C00205,P0008,4,30.77,2025-06-07,Delivered,Credit Card,East,0.15
530,O891469,C00068,P0023,2,49.93,2025-06-07,Delayed,PayPal,North,0.15
531,O159941,C00080,P0015,3,23.05,2025-06-07,Delivered,Credit Card,Central,0.15
532,O959381,C00191,P0030,4,18.9,2025-06-07,Delayed,Bank Transfer,Central,0.2
533,O339773,C00396,P0021,4,15.41,2025-06-07,Delivered,Credit Card,West,0
534,O679532,C00414,P0011,1,30.78,2025-06-07,Delivered,PayPal,South,0.15
535,O192542,C00484,P0009,2,40.3,2025-06-07,Cancelled,PayPal,East,0
536,O153450,C00151,P0020,5,42.89,2025-06-07,Delayed,Credit Card,South,0.2
537,O569619,C00301,P0009,2,37.48,2025-06-07,Delivered,Bank Transfer,North,0
538,O573600,C00221,P0007,2,42.91,2025-06-07,Delivered,Bank Transfer,North,0.05
539,O195461,C00347,P0025,2,8.63,2025-06-07,Cancelled,Bank Transfer,East,0
540,O213547,C00278,P0030,4,45.44,2025-06-07,Delayed,Bank Transfer,West,0.1
541,O398194,C00017,P0020,2,42.91,2025-06-07,Delayed,PayPal,North,0.2
542,O979006,C00176,P0015,1,29.92,2025-06-07,Delivered,Bank Transfer,Central,0.1
543,O515155,C00055,P0020,4,43.45,2025-06-07,Delivered,Bank Transfer,Central,0.2
544,O665993,C00451,P0005,1,48.52,2025-06-07,Delayed,Credit Card,North,0
545,O781501,C00336,P0026,2,46.9,2025-06-07,Delivered,Credit Card,North,0.15
546,O831941,C00245,P0018,5,29.97,2025-06-07,Delivered,Credit Card,East,0
547,O299937,C00478,P0012,4,47.43,2025-06-07,Delayed,PayPal,South,0.2
548,O282240,C00084,P0004,3,47.32,2025-06-07,Cancelled,Bank Transfer,Central,0.05
549,O894659,C00048,P0005,3,20.09,2025-06-07,Delivered,Credit Card,North,0.15
550,O170962,C00174,P0022,5,29.66,2025-06-07,Delayed,PayPal,East,0.2
551,O320877,C00029,P0001,3,48.72,2025-06-07,Delayed,PayPal,North,0.05
552,O904347,C00108,P0002,4,22.12,2025-06-07,Cancelled,Bank Transfer,South,0
553,O207825,C00018,P0028,4,9.07,2025-06-07,Delayed,PayPal,East,0.05
554,O593413,C00035,P0011,2,29.73,2025-06-07,Delivered,Credit Card,East,0
555,O631161,C00059,P0010,1,46.71,2025-06-07,Cancelled,Credit Card,West,0.2
556,O294073,C00074,P0023,3,35.53,2025-06-07,Delivered,Credit Card,Central,0.05
557,O437565,C00057,P0002,4,14.08,2025-06-07,Delivered,PayPal,Central,0
558,O811613,C00402,P0008,2,13.98,2025-06-07,Delayed,Credit Card,Central,0
559,O461115,C00091,P0012,4,39.84,2025-06-07,Delayed,Bank Transfer,South,0.1
560,O386419,C00390,P0002,3,47.35,2025-06-07,Cancelled,Credit Card,South,0.05
561,O657375,C00179,P0024,4,32.8,2025-06-07,Delayed,Bank Transfer,South,0.1
562,O338030,C00158,P0026,1,30.66,2025-06-07,Delivered,Credit Card,Central,0.05
563,O102518,C00419,P0030,3,28.86,2025-06-07,Delayed,Credit Card,North,0
564,O957892,C00226,P0001,4,18.44,2025-06-07,Delivered,Credit Card,East,0.05
565,O888329,C00077,P0023,3,32.28,2025-06-07,Delayed,PayPal,Central,0.05
566,O448444,C00139,P0006,4,32.43,2025-06-07,Delayed,Credit Card,North,0.15
567,O323543,C00085,P0010,5,42.54,2025-06-07,Delivered,Bank Transfer,East,0.15
568,O955641,C00478,P0028,5,10.29,2025-06-07,Delivered,Credit Card,South,0.2
570,O549755,C00466,P0020,2,29.18,2025-06-07,Delivered,Bank Transfer,East,0.1
571,O748694,C00377,P0029,3,19.04,2025-06-07,Delayed,PayPal,North,0.05
572,O837906,C00022,P0017,4,43.81,2025-06-07,Delayed,Credit Card,West,0
573,O719148,C00113,P0016,4,24.76,2025-06-07,Delivered,Bank Transfer,South,0
574,O506903,C00257,P0017,4,15.75,2025-06-07,Delivered,PayPal,West,0.1
575,O733633,C00330,P0030,2,23.2,2025-06-07,Delivered,Credit Card,Central,0
576,O681027,C00001,P0029,3,28.47,2025-06-07,Delayed,PayPal,Central,0.15
577,O943472,C00121,P0005,3,31.19,2025-06-07,Delayed,Bank Transfer,South,0.15
578,O993331,C00012,P0026,2,13.14,2025-06-07,Delivered,Credit Card,North,0.1
579,O683681,C00134,P0020,2,18.46,2025-06-07,Delayed,PayPal,South,0
580,O719288,C00222,P0026,4,11.17,2025-06-07,Cancelled,Credit Card,Central,0.1
581,O552071,C00264,P0016,4,49.04,2025-06-07,Delayed,Bank Transfer,West,0.05
582,O290605,C00009,P0023,4,13.47,2025-06-07,Delivered,Credit Card,Central,0.15
583,O308714,C00401,P0019,3,13.71,2025-06-07,Cancelled,Credit Card,East,0
584,O141779,C00099,P0016,4,19.65,2025-06-07,Delayed,Credit Card,North,0.2
585,O904408,C00086,P0019,5,11.14,2025-06-07,Delayed,Credit Card,South,0
586,O749722,C00397,P0017,3,39.27,2025-06-07,Delayed,Credit Card,East,0.1
587,O915810,C00029,P0021,1,33.87,2025-06-07,Delivered,Credit Card,Central,0.05
588,O463352,C00001,P0017,3,40.78,2025-06-07,Delayed,Credit Card,South,0.15
589,O524545,C00131,P0015,5,26.39,2025-06-07,Delivered,PayPal,North,0.2
590,O272400,C00014,P0002,2,13.15,2025-06-07,Cancelled,Credit Card,West,0.05
591,O135619,C00051,P0017,2,36.93,2025-06-07,Delivered,Credit Card,North,0
592,O131648,C00419,P0022,3,17.14,2025-06-07,Delivered,PayPal,East,0.15
593,O358157,C00492,P0015,5,21.77,2025-06-07,Delivered,Credit Card,North,0
594,O230960,C00183,P0029,1,32.59,2025-06-07,Delivered,Credit Card,South,0.05
596,O361135,C00463,P0021,3,22.08,2025-06-07,Delivered,Bank Transfer,Central,0.1
597,O361589,C00230,P0020,5,40.12,2025-06-07,Delayed,Bank Transfer,East,0.05
598,O460958,C00378,P0028,2,28.25,2025-06-07,Delivered,Credit Card,West,0.05
599,O572561,C00370,P0029,3,19.58,2025-06-07,Delayed,PayPal,West,0.1
600,O238131,C00342,P0017,5,13.39,2025-06-07,Delivered,Credit Card,Central,0.1
602,O451596,C00115,P0017,3,46.45,2025-06-07,Delayed,PayPal,East,0.1
603,O754959,C00151,P0023,4,19.37,2025-06-07,Cancelled,Bank Transfer,East,0.15
604,O431713,C00160,P0030,4,12.34,2025-06-07,Delivered,PayPal,South,0.05
605,O128167,C00107,P0004,1,41.02,2025-06-07,Delivered,PayPal,North,0.15
606,O166025,C00190,P0007,1,29.97,2025-06-07,Delayed,PayPal,East,0.1
607,O993924,C00109,P0022,3,47.85,2025-06-07,Delayed,Credit Card,North,0.1
608,O887026,C00095,P0027,1,47.88,2025-06-07,Cancelled,Credit Card,North,0
609,O671877,C00209,P0025,1,21.47,2025-06-07,Delivered,Bank Transfer,Central,0.15
610,O941588,C00365,P0009,3,32.73,2025-06-07,Cancelled,Credit Card,South,0
611,O994237,C00243,P0011,3,42.74,2025-06-07,Cancelled,Credit Card,East,0.1
612,O581843,C00338,P0023,3,21.31,2025-06-07,Delayed,Credit Card,South,0.15
